customer_tweet_id,customer_text,brand_tweet_id,brand_text,conversation_id
tweet_12_resp,Let me help you reset your password. Please click the link I'll send.,tweet_12,What are your business hours?,conv_6
tweet_1833_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1833,Where is my order?,conv_916
tweet_3248_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3248,Where is my order?,conv_1624
tweet_1491_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1491,I need a refund,conv_745
tweet_2727_resp,I'll help you track your order. Please provide your order number.,tweet_2727,I was charged twice,conv_1363
tweet_3686_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3686,I need a refund,conv_1843
tweet_1424_resp,I can process your refund. Please confirm the order details.,tweet_1424,Is this product in stock?,conv_712
tweet_4605_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4605,How do I change my password?,conv_2302
tweet_4595_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4595,I received the wrong item,conv_2297
tweet_731_resp,I can cancel your order. Please confirm you want to proceed.,tweet_731,What are your business hours?,conv_365
tweet_1231_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1231,Where is my order?,conv_615
tweet_1634_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1634,When will my order arrive?,conv_817
tweet_3936_resp,This product is currently in stock and available for shipping.,tweet_3936,Where is my order?,conv_1968
tweet_1210_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1210,How do I change my password?,conv_605
tweet_3268_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_3268,How do I change my password?,conv_1634
tweet_1934_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1934,Where is my order?,conv_967
tweet_553_resp,I can process your refund. Please confirm the order details.,tweet_553,When will my order arrive?,conv_276
tweet_491_resp,You can change your password in your account settings.,tweet_491,The delivery is late,conv_245
tweet_2962_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2962,My package is damaged,conv_1481
tweet_2329_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2329,The delivery is late,conv_1164
tweet_2195_resp,I apologize for the delay. Let me check the status for you.,tweet_2195,My package is damaged,conv_1097
tweet_3064_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3064,The delivery is late,conv_1532
tweet_657_resp,I apologize for the delay. Let me check the status for you.,tweet_657,Is this product in stock?,conv_328
tweet_2374_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2374,My package is damaged,conv_1187
tweet_2225_resp,I can process your refund. Please confirm the order details.,tweet_2225,I received the wrong item,conv_1112
tweet_4264_resp,I apologize for the delay. Let me check the status for you.,tweet_4264,What are your business hours?,conv_2132
tweet_1170_resp,Your order is expected to arrive in 2-3 business days.,tweet_1170,I received the wrong item,conv_585
tweet_132_resp,I apologize for the delay. Let me check the status for you.,tweet_132,I want to cancel my order,conv_66
tweet_471_resp,I can process your refund. Please confirm the order details.,tweet_471,I received the wrong item,conv_235
tweet_3225_resp,This product is currently in stock and available for shipping.,tweet_3225,Where is my order?,conv_1612
tweet_1405_resp,You can change your password in your account settings.,tweet_1405,How do I change my password?,conv_702
tweet_2876_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2876,The delivery is late,conv_1438
tweet_4504_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4504,The delivery is late,conv_2252
tweet_4692_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4692,I was charged twice,conv_2346
tweet_2826_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2826,When will my order arrive?,conv_1413
tweet_287_resp,Let me help you reset your password. Please click the link I'll send.,tweet_287,The delivery is late,conv_143
tweet_1869_resp,I apologize for the delay. Let me check the status for you.,tweet_1869,My package is damaged,conv_934
tweet_3114_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3114,The delivery is late,conv_1557
tweet_3625_resp,I can process your refund. Please confirm the order details.,tweet_3625,My package is damaged,conv_1812
tweet_2312_resp,I can process your refund. Please confirm the order details.,tweet_2312,I received the wrong item,conv_1156
tweet_4923_resp,This product is currently in stock and available for shipping.,tweet_4923,What are your business hours?,conv_2461
tweet_1618_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1618,Is this product in stock?,conv_809
tweet_994_resp,This product is currently in stock and available for shipping.,tweet_994,How do I change my password?,conv_497
tweet_1803_resp,You can change your password in your account settings.,tweet_1803,Where is my order?,conv_901
tweet_2642_resp,You can change your password in your account settings.,tweet_2642,When will my order arrive?,conv_1321
tweet_4802_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4802,I need a refund,conv_2401
tweet_3535_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3535,The delivery is late,conv_1767
tweet_4831_resp,This product is currently in stock and available for shipping.,tweet_4831,My package is damaged,conv_2415
tweet_3911_resp,You can change your password in your account settings.,tweet_3911,I received the wrong item,conv_1955
tweet_2107_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_2107,The delivery is late,conv_1053
tweet_3044_resp,I apologize for the delay. Let me check the status for you.,tweet_3044,What are your business hours?,conv_1522
tweet_416_resp,I'll investigate the duplicate charge and issue a refund.,tweet_416,The delivery is late,conv_208
tweet_977_resp,Your order is expected to arrive in 2-3 business days.,tweet_977,I want to cancel my order,conv_488
tweet_2417_resp,Let me help you reset your password. Please click the link I'll send.,tweet_2417,I can't log into my account,conv_1208
tweet_505_resp,You can change your password in your account settings.,tweet_505,I want to cancel my order,conv_252
tweet_4152_resp,I can process your refund. Please confirm the order details.,tweet_4152,I can't log into my account,conv_2076
tweet_4255_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4255,My package is damaged,conv_2127
tweet_3941_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3941,Is this product in stock?,conv_1970
tweet_414_resp,Your order is expected to arrive in 2-3 business days.,tweet_414,I was charged twice,conv_207
tweet_4148_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4148,I want to cancel my order,conv_2074
tweet_1183_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1183,What are your business hours?,conv_591
tweet_485_resp,I'll help you track your order. Please provide your order number.,tweet_485,I need a refund,conv_242
tweet_893_resp,You can change your password in your account settings.,tweet_893,I received the wrong item,conv_446
tweet_805_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_805,My package is damaged,conv_402
tweet_555_resp,I can process your refund. Please confirm the order details.,tweet_555,When will my order arrive?,conv_277
tweet_3825_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3825,How do I change my password?,conv_1912
tweet_1197_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1197,I received the wrong item,conv_598
tweet_4253_resp,I can process your refund. Please confirm the order details.,tweet_4253,I received the wrong item,conv_2126
tweet_4058_resp,I can cancel your order. Please confirm you want to proceed.,tweet_4058,I was charged twice,conv_2029
tweet_1293_resp,I can process your refund. Please confirm the order details.,tweet_1293,I can't log into my account,conv_646
tweet_2221_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2221,Is this product in stock?,conv_1110
tweet_3504_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3504,What are your business hours?,conv_1752
tweet_3654_resp,This product is currently in stock and available for shipping.,tweet_3654,My package is damaged,conv_1827
tweet_4758_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4758,I was charged twice,conv_2379
tweet_3006_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3006,The delivery is late,conv_1503
tweet_2093_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2093,I received the wrong item,conv_1046
tweet_2187_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_2187,I can't log into my account,conv_1093
tweet_3036_resp,You can change your password in your account settings.,tweet_3036,I need a refund,conv_1518
tweet_3918_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3918,My package is damaged,conv_1959
tweet_1272_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1272,I want to cancel my order,conv_636
tweet_290_resp,I can process your refund. Please confirm the order details.,tweet_290,Where is my order?,conv_145
tweet_4827_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4827,I need a refund,conv_2413
tweet_252_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_252,My package is damaged,conv_126
tweet_3245_resp,Your order is expected to arrive in 2-3 business days.,tweet_3245,I want to cancel my order,conv_1622
tweet_350_resp,I apologize for the delay. Let me check the status for you.,tweet_350,The delivery is late,conv_175
tweet_1187_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1187,I want to cancel my order,conv_593
tweet_1961_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1961,My package is damaged,conv_980
tweet_422_resp,I apologize for the delay. Let me check the status for you.,tweet_422,I can't log into my account,conv_211
tweet_90_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_90,The delivery is late,conv_45
tweet_3729_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3729,What are your business hours?,conv_1864
tweet_2236_resp,Let me help you reset your password. Please click the link I'll send.,tweet_2236,I received the wrong item,conv_1118
tweet_670_resp,This product is currently in stock and available for shipping.,tweet_670,I can't log into my account,conv_335
tweet_3040_resp,I'll help you track your order. Please provide your order number.,tweet_3040,My package is damaged,conv_1520
tweet_26_resp,This product is currently in stock and available for shipping.,tweet_26,I need a refund,conv_13
tweet_429_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_429,I want to cancel my order,conv_214
tweet_683_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_683,I can't log into my account,conv_341
tweet_4463_resp,I can process your refund. Please confirm the order details.,tweet_4463,How do I change my password?,conv_2231
tweet_3945_resp,I apologize for the delay. Let me check the status for you.,tweet_3945,What are your business hours?,conv_1972
tweet_3523_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3523,I need a refund,conv_1761
tweet_1541_resp,I apologize for the delay. Let me check the status for you.,tweet_1541,When will my order arrive?,conv_770
tweet_2031_resp,You can change your password in your account settings.,tweet_2031,Where is my order?,conv_1015
tweet_2232_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2232,When will my order arrive?,conv_1116
tweet_4120_resp,Your order is expected to arrive in 2-3 business days.,tweet_4120,I received the wrong item,conv_2060
tweet_3235_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3235,How do I change my password?,conv_1617
tweet_254_resp,Your order is expected to arrive in 2-3 business days.,tweet_254,I was charged twice,conv_127
tweet_1029_resp,I apologize for the delay. Let me check the status for you.,tweet_1029,Where is my order?,conv_514
tweet_4392_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4392,I need a refund,conv_2196
tweet_3800_resp,Let me help you reset your password. Please click the link I'll send.,tweet_3800,When will my order arrive?,conv_1900
tweet_4310_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4310,I was charged twice,conv_2155
tweet_2509_resp,I can process your refund. Please confirm the order details.,tweet_2509,What are your business hours?,conv_1254
tweet_2292_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2292,When will my order arrive?,conv_1146
tweet_1323_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1323,I need a refund,conv_661
tweet_1550_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1550,Is this product in stock?,conv_775
tweet_4647_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4647,I received the wrong item,conv_2323
tweet_315_resp,Your order is expected to arrive in 2-3 business days.,tweet_315,When will my order arrive?,conv_157
tweet_1242_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1242,The delivery is late,conv_621
tweet_2450_resp,I'll help you track your order. Please provide your order number.,tweet_2450,I want to cancel my order,conv_1225
tweet_1578_resp,I can process your refund. Please confirm the order details.,tweet_1578,I can't log into my account,conv_789
tweet_4625_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4625,Is this product in stock?,conv_2312
tweet_3116_resp,I apologize for the delay. Let me check the status for you.,tweet_3116,My package is damaged,conv_1558
tweet_69_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_69,Is this product in stock?,conv_34
tweet_859_resp,I can process your refund. Please confirm the order details.,tweet_859,Is this product in stock?,conv_429
tweet_2753_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2753,Where is my order?,conv_1376
tweet_1632_resp,I apologize for the delay. Let me check the status for you.,tweet_1632,Where is my order?,conv_816
tweet_1650_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1650,I was charged twice,conv_825
tweet_3860_resp,I'll help you track your order. Please provide your order number.,tweet_3860,I was charged twice,conv_1930
tweet_3106_resp,Your order is expected to arrive in 2-3 business days.,tweet_3106,The delivery is late,conv_1553
tweet_1074_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1074,I can't log into my account,conv_537
tweet_4001_resp,This product is currently in stock and available for shipping.,tweet_4001,Where is my order?,conv_2000
tweet_787_resp,I'll help you track your order. Please provide your order number.,tweet_787,I can't log into my account,conv_393
tweet_2605_resp,I can process your refund. Please confirm the order details.,tweet_2605,I want to cancel my order,conv_1302
tweet_3630_resp,This product is currently in stock and available for shipping.,tweet_3630,I need a refund,conv_1815
tweet_2121_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2121,The delivery is late,conv_1060
tweet_1874_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1874,When will my order arrive?,conv_937
tweet_811_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_811,I need a refund,conv_405
tweet_387_resp,Let me help you reset your password. Please click the link I'll send.,tweet_387,I need a refund,conv_193
tweet_2882_resp,I'll help you track your order. Please provide your order number.,tweet_2882,The delivery is late,conv_1441
tweet_1175_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1175,How do I change my password?,conv_587
tweet_3197_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3197,I received the wrong item,conv_1598
tweet_2623_resp,Let me help you reset your password. Please click the link I'll send.,tweet_2623,What are your business hours?,conv_1311
tweet_1351_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1351,I received the wrong item,conv_675
tweet_410_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_410,What are your business hours?,conv_205
tweet_4212_resp,You can change your password in your account settings.,tweet_4212,I want to cancel my order,conv_2106
tweet_109_resp,This product is currently in stock and available for shipping.,tweet_109,Where is my order?,conv_54
tweet_4995_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4995,How do I change my password?,conv_2497
tweet_3429_resp,I'll help you track your order. Please provide your order number.,tweet_3429,When will my order arrive?,conv_1714
tweet_2809_resp,I'll help you track your order. Please provide your order number.,tweet_2809,I want to cancel my order,conv_1404
tweet_2594_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2594,I need a refund,conv_1297
tweet_2836_resp,You can change your password in your account settings.,tweet_2836,I was charged twice,conv_1418
tweet_2372_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_2372,I want to cancel my order,conv_1186
tweet_1235_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1235,When will my order arrive?,conv_617
tweet_2146_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2146,I received the wrong item,conv_1073
tweet_4975_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4975,I was charged twice,conv_2487
tweet_599_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_599,My package is damaged,conv_299
tweet_1434_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_1434,What are your business hours?,conv_717
tweet_4996_resp,I apologize for the delay. Let me check the status for you.,tweet_4996,How do I change my password?,conv_2498
tweet_538_resp,I'll help you track your order. Please provide your order number.,tweet_538,My package is damaged,conv_269
tweet_721_resp,I apologize for the delay. Let me check the status for you.,tweet_721,What are your business hours?,conv_360
tweet_4410_resp,I'll help you track your order. Please provide your order number.,tweet_4410,How do I change my password?,conv_2205
tweet_1872_resp,This product is currently in stock and available for shipping.,tweet_1872,I was charged twice,conv_936
tweet_2845_resp,Your order is expected to arrive in 2-3 business days.,tweet_2845,Where is my order?,conv_1422
tweet_2053_resp,You can change your password in your account settings.,tweet_2053,How do I change my password?,conv_1026
tweet_2907_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2907,When will my order arrive?,conv_1453
tweet_2254_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2254,I need a refund,conv_1127
tweet_3912_resp,Your order is expected to arrive in 2-3 business days.,tweet_3912,The delivery is late,conv_1956
tweet_177_resp,I'll investigate the duplicate charge and issue a refund.,tweet_177,I want to cancel my order,conv_88
tweet_2890_resp,I can process your refund. Please confirm the order details.,tweet_2890,I can't log into my account,conv_1445
tweet_3673_resp,I apologize for the delay. Let me check the status for you.,tweet_3673,Where is my order?,conv_1836
tweet_80_resp,You can change your password in your account settings.,tweet_80,How do I change my password?,conv_40
tweet_2561_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2561,Where is my order?,conv_1280
tweet_1723_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1723,My package is damaged,conv_861
tweet_1617_resp,This product is currently in stock and available for shipping.,tweet_1617,When will my order arrive?,conv_808
tweet_1654_resp,You can change your password in your account settings.,tweet_1654,Where is my order?,conv_827
tweet_2328_resp,Your order is expected to arrive in 2-3 business days.,tweet_2328,How do I change my password?,conv_1164
tweet_4613_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4613,The delivery is late,conv_2306
tweet_221_resp,You can change your password in your account settings.,tweet_221,I want to cancel my order,conv_110
tweet_93_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_93,I need a refund,conv_46
tweet_2609_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2609,How do I change my password?,conv_1304
tweet_3382_resp,I'll help you track your order. Please provide your order number.,tweet_3382,When will my order arrive?,conv_1691
tweet_4415_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4415,Where is my order?,conv_2207
tweet_1397_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1397,When will my order arrive?,conv_698
tweet_4686_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4686,I was charged twice,conv_2343
tweet_1292_resp,I apologize for the delay. Let me check the status for you.,tweet_1292,Where is my order?,conv_646
tweet_2164_resp,I'll help you track your order. Please provide your order number.,tweet_2164,My package is damaged,conv_1082
tweet_2939_resp,Your order is expected to arrive in 2-3 business days.,tweet_2939,I received the wrong item,conv_1469
tweet_3668_resp,You can change your password in your account settings.,tweet_3668,Is this product in stock?,conv_1834
tweet_812_resp,I'll investigate the duplicate charge and issue a refund.,tweet_812,I can't log into my account,conv_406
tweet_1258_resp,I'll investigate the duplicate charge and issue a refund.,tweet_1258,What are your business hours?,conv_629
tweet_889_resp,I'll help you track your order. Please provide your order number.,tweet_889,Is this product in stock?,conv_444
tweet_1451_resp,Let me help you reset your password. Please click the link I'll send.,tweet_1451,How do I change my password?,conv_725
tweet_3316_resp,I apologize for the delay. Let me check the status for you.,tweet_3316,I can't log into my account,conv_1658
tweet_2559_resp,Let me help you reset your password. Please click the link I'll send.,tweet_2559,Is this product in stock?,conv_1279
tweet_3574_resp,I can process your refund. Please confirm the order details.,tweet_3574,I need a refund,conv_1787
tweet_2680_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2680,When will my order arrive?,conv_1340
tweet_4651_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4651,The delivery is late,conv_2325
tweet_4811_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_4811,I can't log into my account,conv_2405
tweet_4679_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4679,I need a refund,conv_2339
tweet_2964_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_2964,I was charged twice,conv_1482
tweet_2672_resp,I'll help you track your order. Please provide your order number.,tweet_2672,The delivery is late,conv_1336
tweet_561_resp,Your order is expected to arrive in 2-3 business days.,tweet_561,The delivery is late,conv_280
tweet_2778_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2778,I can't log into my account,conv_1389
tweet_2948_resp,I can cancel your order. Please confirm you want to proceed.,tweet_2948,The delivery is late,conv_1474
tweet_2817_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2817,When will my order arrive?,conv_1408
tweet_2758_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_2758,Is this product in stock?,conv_1379
tweet_1756_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1756,My package is damaged,conv_878
tweet_724_resp,I apologize for the delay. Let me check the status for you.,tweet_724,How do I change my password?,conv_362
tweet_219_resp,I can process your refund. Please confirm the order details.,tweet_219,Where is my order?,conv_109
tweet_4139_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4139,When will my order arrive?,conv_2069
tweet_3957_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3957,I can't log into my account,conv_1978
tweet_1588_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1588,How do I change my password?,conv_794
tweet_3347_resp,I'll help you track your order. Please provide your order number.,tweet_3347,I received the wrong item,conv_1673
tweet_3970_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3970,I was charged twice,conv_1985
tweet_4707_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_4707,I can't log into my account,conv_2353
tweet_43_resp,I apologize for the delay. Let me check the status for you.,tweet_43,I want to cancel my order,conv_21
tweet_3001_resp,I can cancel your order. Please confirm you want to proceed.,tweet_3001,What are your business hours?,conv_1500
tweet_210_resp,I apologize for the delay. Let me check the status for you.,tweet_210,My package is damaged,conv_105
tweet_677_resp,I'll investigate the duplicate charge and issue a refund.,tweet_677,I was charged twice,conv_338
tweet_354_resp,I can cancel your order. Please confirm you want to proceed.,tweet_354,I want to cancel my order,conv_177
tweet_1433_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_1433,How do I change my password?,conv_716
tweet_949_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_949,I received the wrong item,conv_474
tweet_2843_resp,I can process your refund. Please confirm the order details.,tweet_2843,Is this product in stock?,conv_1421
tweet_577_resp,Let me help you reset your password. Please click the link I'll send.,tweet_577,Is this product in stock?,conv_288
tweet_3928_resp,This product is currently in stock and available for shipping.,tweet_3928,When will my order arrive?,conv_1964
tweet_544_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_544,I received the wrong item,conv_272
tweet_367_resp,I apologize for the delay. Let me check the status for you.,tweet_367,I want to cancel my order,conv_183
tweet_1612_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1612,I received the wrong item,conv_806
tweet_3550_resp,Your order is expected to arrive in 2-3 business days.,tweet_3550,How do I change my password?,conv_1775
tweet_3716_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_3716,Is this product in stock?,conv_1858
tweet_3779_resp,Your order is expected to arrive in 2-3 business days.,tweet_3779,I need a refund,conv_1889
tweet_135_resp,This product is currently in stock and available for shipping.,tweet_135,When will my order arrive?,conv_67
tweet_4480_resp,This product is currently in stock and available for shipping.,tweet_4480,I can't log into my account,conv_2240
tweet_1437_resp,I can process your refund. Please confirm the order details.,tweet_1437,I received the wrong item,conv_718
tweet_47_resp,I'll investigate the duplicate charge and issue a refund.,tweet_47,I was charged twice,conv_23
tweet_1360_resp,I can cancel your order. Please confirm you want to proceed.,tweet_1360,I was charged twice,conv_680
tweet_734_resp,You can change your password in your account settings.,tweet_734,I need a refund,conv_367
tweet_1534_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1534,I want to cancel my order,conv_767
tweet_2004_resp,I'll help you track your order. Please provide your order number.,tweet_2004,What are your business hours?,conv_1002
tweet_3795_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_3795,I was charged twice,conv_1897
tweet_2519_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_2519,Is this product in stock?,conv_1259
tweet_1972_resp,I apologize for the delay. Let me check the status for you.,tweet_1972,I received the wrong item,conv_986
tweet_996_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_996,When will my order arrive?,conv_498
tweet_61_resp,You can change your password in your account settings.,tweet_61,Where is my order?,conv_30
tweet_1108_resp,I apologize for the delay. Let me check the status for you.,tweet_1108,I need a refund,conv_554
tweet_2405_resp,You can change your password in your account settings.,tweet_2405,Is this product in stock?,conv_1202
tweet_95_resp,I can cancel your order. Please confirm you want to proceed.,tweet_95,I can't log into my account,conv_47
tweet_478_resp,I apologize for the delay. Let me check the status for you.,tweet_478,Where is my order?,conv_239
tweet_4359_resp,I'll help you track your order. Please provide your order number.,tweet_4359,The delivery is late,conv_2179
tweet_4112_resp,This product is currently in stock and available for shipping.,tweet_4112,How do I change my password?,conv_2056
tweet_3707_resp,I'll help you track your order. Please provide your order number.,tweet_3707,My package is damaged,conv_1853
tweet_1101_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_1101,My package is damaged,conv_550
tweet_2746_resp,I can process your refund. Please confirm the order details.,tweet_2746,How do I change my password?,conv_1373
tweet_2170_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2170,Is this product in stock?,conv_1085
tweet_322_resp,Let me help you reset your password. Please click the link I'll send.,tweet_322,I was charged twice,conv_161
tweet_4254_resp,You can change your password in your account settings.,tweet_4254,I received the wrong item,conv_2127
tweet_3142_resp,Your order is expected to arrive in 2-3 business days.,tweet_3142,My package is damaged,conv_1571
tweet_3537_resp,I'll help you track your order. Please provide your order number.,tweet_3537,I want to cancel my order,conv_1768
tweet_4925_resp,I'll investigate the duplicate charge and issue a refund.,tweet_4925,I received the wrong item,conv_2462
tweet_2924_resp,I'll help you track your order. Please provide your order number.,tweet_2924,I received the wrong item,conv_1462
tweet_1149_resp,I'll help you track your order. Please provide your order number.,tweet_1149,The delivery is late,conv_574
tweet_3617_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_3617,I received the wrong item,conv_1808
tweet_291_resp,This product is currently in stock and available for shipping.,tweet_291,The delivery is late,conv_145
tweet_3749_resp,Your order is expected to arrive in 2-3 business days.,tweet_3749,Is this product in stock?,conv_1874
tweet_3586_resp,I'll investigate the duplicate charge and issue a refund.,tweet_3586,I need a refund,conv_1793
tweet_533_resp,I'm sorry to hear that. I'll arrange a replacement shipment.,tweet_533,Is this product in stock?,conv_266
tweet_3607_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3607,The delivery is late,conv_1803
tweet_2648_resp,"Our business hours are 9 AM to 5 PM EST, Monday through Friday.",tweet_2648,What are your business hours?,conv_1324
tweet_4810_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4810,My package is damaged,conv_2405
tweet_1983_resp,Your order is expected to arrive in 2-3 business days.,tweet_1983,Is this product in stock?,conv_991
tweet_2932_resp,I'll investigate the duplicate charge and issue a refund.,tweet_2932,I want to cancel my order,conv_1466
tweet_1536_resp,This product is currently in stock and available for shipping.,tweet_1536,My package is damaged,conv_768
tweet_4534_resp,You can change your password in your account settings.,tweet_4534,When will my order arrive?,conv_2267
tweet_4172_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_4172,How do I change my password?,conv_2086
tweet_3360_resp,I apologize for the mistake. Let me arrange a replacement for you.,tweet_3360,I was charged twice,conv_1680
tweet_3665_resp,I apologize for the delay. Let me check the status for you.,tweet_3665,Is this product in stock?,conv_1832
tweet_4005_resp,Let me help you reset your password. Please click the link I'll send.,tweet_4005,The delivery is late,conv_2002
tweet_3626_resp,I'll help you track your order. Please provide your order number.,tweet_3626,I received the wrong item,conv_1813
